gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Probability,Segment,Segment_Name,Risk_Level,Priority,Retention_Action
Male,1,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.05,678.45,0,0.8848796559297681,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),49.15,1237.3,0,0.2655397338416319,3,New Low-Value Customers,Low,Normal,Welcome Offer + Onboarding Support 
Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.4,1023.95,0,0.0158262669265781,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),113.65,8182.75,0,0.1315559751331356,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Female,0,No,Yes,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),106.0,4532.3,0,0.2151219953058408,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),25.95,1444.05,0,0.0265775282000803,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.1,19.1,0,0.4174692411292656,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,103.4,7372.65,1,0.258669529503982,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),100.55,7325.1,0,0.1004169258182572,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,Yes,No,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.4,3474.2,0,0.8603836930182495,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),75.15,392.65,0,0.5307931250769113,1,High-Risk Premium Customers,Medium,High,Proactive Discount + Priority Suppor
Female,0,No,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.45,1058.6,1,0.8087516984149489,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,1,No,No,44,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Credit card (automatic),89.15,3990.75,0,0.3030620908306096,2,Premium Loyal Customers,Medium,Normal,VIP Rewards & Exclusive Loyalty Benefits
Female,1,Yes,Yes,70,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,107.9,7475.85,0,0.3546068444851292,2,Premium Loyal Customers,Medium,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.5,835.5,0,0.0399912003212499,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.95,2628.6,1,0.7539521857370699,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1718.35,0,0.0144940478592457,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,1,No,No,16,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,59.4,1023.9,1,0.5253130819963763,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,1,Yes,Yes,68,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.5,1193.55,0,0.0110875659181631,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,No,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.95,1205.5,0,0.7357574538009823,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,Yes,Yes,68,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),82.85,5776.45,0,0.0179476916119739,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,78.9,0,0.389303013147543,3,New Low-Value Customers,Medium,Normal,Welcome Offer + Onboarding Support 
Female,0,Yes,Yes,26,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.85,1025.15,0,0.1627334726610158,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,No,No,29,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,30.6,856.35,1,0.5749484460860186,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.35,122.0,0,0.2880263354961383,3,New Low-Value Customers,Low,Normal,Welcome Offer + Onboarding Support 
Male,0,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.0,6602.9,0,0.2889827222718282,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,Yes,No,24,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),74.4,1712.9,0,0.1616756837558723,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,1,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),78.45,5682.25,0,0.0216878586439552,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.3,74.3,0,0.7459896352732276,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,Yes,No,70,No,No phone service,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),51.05,3635.15,0,0.0748921588811854,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.2,702.9,0,0.0918996350332195,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,1,No,No,38,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,1,0.8084997385117225,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,No,No,17,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,1144.5,1,0.7985178812209437,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.1,4454.25,0,0.367568532834352,2,Premium Loyal Customers,Medium,Normal,VIP Rewards & Exclusive Loyalty Benefits
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.3,45.3,1,0.7657411345753823,3,New Low-Value Customers,High,Critical,Welcome Offer + Onboarding Support 
Male,0,No,No,2,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),29.85,75.6,1,0.6002906773575537,3,New Low-Value Customers,High,High,Welcome Offer + Onboarding Support 
Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.45,1117.55,0,0.7187043525298253,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,1,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.1,180.25,1,0.7309217513476907,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.8,19.8,1,0.4187725024355682,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,0,Yes,Yes,13,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,72.8,930.05,0,0.5379457031818904,1,High-Risk Premium Customers,Medium,High,Proactive Discount + Priority Suppor
Male,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.95,110.15,0,0.3676457680149307,3,New Low-Value Customers,Medium,Normal,Welcome Offer + Onboarding Support 
Female,0,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.65,333.6,1,0.7552563455973772,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.15,465.05,1,0.7063380207633865,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.75,1669.4,0,0.7290905053076968,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,No,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),75.45,3545.1,0,0.3019177113146607,2,Premium Loyal Customers,Medium,Normal,VIP Rewards & Exclusive Loyalty Benefits
Female,0,No,No,8,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,64.1,504.05,0,0.4674187955024983,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,0,No,No,17,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.65,440.2,0,0.6632612648286147,3,New Low-Value Customers,High,High,Welcome Offer + Onboarding Support 
Male,0,Yes,Yes,15,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.1,1151.55,0,0.4644130493155364,1,High-Risk Premium Customers,Medium,High,Proactive Discount + Priority Suppor
Female,0,No,No,26,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer (automatic),95.85,2475.35,0,0.320704530547025,1,High-Risk Premium Customers,Medium,Normal,Proactive Discount + Priority Suppor
Female,0,No,No,23,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.4,1249.25,0,0.4353737836999807,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Female,1,No,No,4,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.75,317.75,0,0.779705266909161,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,Yes,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.85,535.05,0,0.059620520439998,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,No,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.05,461.3,0,0.1934644492057268,3,New Low-Value Customers,Low,Normal,Welcome Offer + Onboarding Support 
Male,0,No,No,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.95,431.0,1,0.5258892383047902,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,0,Yes,No,18,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.55,878.35,1,0.5197919670812688,3,New Low-Value Customers,Medium,High,Welcome Offer + Onboarding Support 
Male,1,No,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.85,335.75,0,0.937163779320602,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,Yes,Yes,69,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),46.25,3121.4,0,0.0075442533168756,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,324.8,0,0.1514600012487279,3,New Low-Value Customers,Low,Normal,Welcome Offer + Onboarding Support 
Male,0,No,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,69.6,1394.55,0,0.6466995386683789,1,High-Risk Premium Customers,High,High,Proactive Discount + Priority Suppor
Male,1,No,No,39,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,90.7,3413.25,0,0.711202070711889,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,No,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.4,3143.65,0,0.7922746094123677,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Male,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.25,439.75,0,0.0728655630848566,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),48.8,664.4,0,0.3605406261016645,3,New Low-Value Customers,Medium,Normal,Welcome Offer + Onboarding Support 
Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,74.35,4759.55,0,0.0275483435639267,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Female,0,No,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.35,1033.0,0,0.0506879948628278,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,Yes,Yes,52,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,68.75,3482.85,0,0.1010702663183056,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Electronic check,100.2,2688.45,0,0.6220995208732587,1,High-Risk Premium Customers,High,High,Proactive Discount + Priority Suppor
Female,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.85,435.25,0,0.082637025900055,3,New Low-Value Customers,Low,Normal,Welcome Offer + Onboarding Support 
Male,0,No,Yes,25,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.9,2448.75,1,0.7796332301890201,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.35,307.0,0,0.1296335804321423,3,New Low-Value Customers,Low,Normal,Welcome Offer + Onboarding Support 
Male,0,Yes,No,58,No,No phone service,DSL,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),45.0,2689.35,0,0.2353020651944274,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,1,Yes,No,17,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),81.5,1329.2,1,0.7249260873361179,1,High-Risk Premium Customers,High,Critical,Proactive Discount + Priority Suppor
Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.5,1281.25,0,0.0217362608480902,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,48.9,3527.0,0,0.0121008370139003,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,Yes,No,52,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.1,4348.65,1,0.448060940549869,2,Premium Loyal Customers,Medium,High,VIP Rewards & Exclusive Loyalty Benefits
Female,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.6,561.15,0,0.0701486634984423,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,63.6,0,0.392400654494355,3,New Low-Value Customers,Medium,Normal,Welcome Offer + Onboarding Support 
Female,0,Yes,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,81.3,5129.3,0,0.0378351414191404,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Female,0,Yes,No,45,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),95.2,4285.8,0,0.2527257887933153,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Male,1,Yes,No,3,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,36.45,93.7,1,0.8254247145653607,3,New Low-Value Customers,High,Critical,Welcome Offer + Onboarding Support 
Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),83.3,5894.5,0,0.0622806745081458,2,Premium Loyal Customers,Low,Normal,VIP Rewards & Exclusive Loyalty Benefits
Female,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,25.05,25.05,1,0.7374000496839952,3,New Low-Value Customers,High,Critical,Welcome Offer + Onboarding Support 
Female,0,Yes,Yes,58,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),20.3,1160.75,0,0.0078303048075583,0,Loyal Long-Term Customers,Low,Normal,Personalized Upsell & Cross-Sell Offers
Male,0,Yes,Yes,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.85,3091.75,0,0.6393583896708035,1,High-Risk Premium Customers,High,High,Proactive Discount + Priority Suppor
Female,0,No,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.85,365.55,1,0.6050519122566287,3,New Low-Value Customers,High,High,Welcome Offer + Onboarding Support 
